======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\coconut_gpt2\20260415_164805

[Step 1] Loading model...
Loaded coconut model from checkpoints/coconut

[Step 2] Running inference on dataset...
Map:   0%|          | 0/1319 [00:00<?, ? examples/s]Map: 100%|##########| 1319/1319 [00:00<00:00, 54680.92 examples/s]

GSM8K concept distribution (full test split, 1319 rows):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
  WARNING: concept 'Geometry' has only 21 samples (quota=500); using all 21
  WARNING: concept 'Rates & Speed' has only 105 samples (quota=500); using all 105
  WARNING: concept 'Percentages & Ratios' has only 188 samples (quota=500); using all 188
  WARNING: concept 'Money & Pricing' has only 423 samples (quota=500); using all 423
  WARNING: concept 'Fractions & Decimals' has only 172 samples (quota=500); using all 172
  WARNING: concept 'Multiplication & Division' has only 25 samples (quota=500); using all 25
  WARNING: concept 'Arithmetic & Multi-step' has only 385 samples (quota=500); using all 385

Stratified sample counts (total=1319):
  Geometry                      : 21
  Rates & Speed                 : 105
  Percentages & Ratios          : 188
  Money & Pricing               : 423
  Fractions & Decimals          : 172
  Multiplication & Division     : 25
  Arithmetic & Multi-step       : 385
[1/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[650/1319] Label=Arithmetic & Multi-step      Expected=31.0, Predicted=31.0, Correct=True, Latent shape=torch.Size([6, 768])
[651/1319] Label=Fractions & Decimals         Expected=750.0, Predicted=500.0, Correct=False, Latent shape=torch.Size([6, 768])
[652/1319] Label=Percentages & Ratios         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[653/1319] Label=Arithmetic & Multi-step      Expected=360.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[654/1319] Label=Money & Pricing              Expected=4.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[655/1319] Label=Arithmetic & Multi-step      Expected=108.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[656/1319] Label=Fractions & Decimals         Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[657/1319] Label=Money & Pricing              Expected=5.0, Predicted=5.91, Correct=False, Latent shape=torch.Size([6, 768])
[658/1319] Label=Arithmetic & Multi-step      Expected=348.0, Predicted=192.0, Correct=False, Latent shape=torch.Size([6, 768])
[659/1319] Label=Percentages & Ratios         Expected=72.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[660/1319] Label=Money & Pricing              Expected=2.0, Predicted=1.33, Correct=False, Latent shape=torch.Size([6, 768])
[661/1319] Label=Rates & Speed                Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[662/1319] Label=Fractions & Decimals         Expected=39.0, Predicted=39.0, Correct=True, Latent shape=torch.Size([6, 768])
[663/1319] Label=Money & Pricing              Expected=160.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[664/1319] Label=Money & Pricing              Expected=5600.0, Predicted=11200.0, Correct=False, Latent shape=torch.Size([6, 768])
[665/1319] Label=Percentages & Ratios         Expected=1125.0, Predicted=872.0, Correct=False, Latent shape=torch.Size([6, 768])
[666/1319] Label=Money & Pricing              Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[667/1319] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[668/1319] Label=Money & Pricing              Expected=112.0, Predicted=112.0, Correct=True, Latent shape=torch.Size([6, 768])
[669/1319] Label=Money & Pricing              Expected=291.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[670/1319] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=23.0, Correct=False, Latent shape=torch.Size([6, 768])
[671/1319] Label=Percentages & Ratios         Expected=25.0, Predicted=16.67, Correct=False, Latent shape=torch.Size([6, 768])
[672/1319] Label=Multiplication & Division    Expected=3.0, Predicted=28.0, Correct=False, Latent shape=torch.Size([6, 768])
[673/1319] Label=Percentages & Ratios         Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[674/1319] Label=Money & Pricing              Expected=26.0, Predicted=498.0, Correct=False, Latent shape=torch.Size([6, 768])
[675/1319] Label=Money & Pricing              Expected=1.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[676/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=2.5, Correct=False, Latent shape=torch.Size([6, 768])
[677/1319] Label=Money & Pricing              Expected=8000.0, Predicted=9200.0, Correct=False, Latent shape=torch.Size([6, 768])
[678/1319] Label=Arithmetic & Multi-step      Expected=91.0, Predicted=91.0, Correct=True, Latent shape=torch.Size([6, 768])
[679/1319] Label=Percentages & Ratios         Expected=80.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[680/1319] Label=Money & Pricing              Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[681/1319] Label=Arithmetic & Multi-step      Expected=570.0, Predicted=570.0, Correct=True, Latent shape=torch.Size([6, 768])
[682/1319] Label=Money & Pricing              Expected=7425.0, Predicted=1275.0, Correct=False, Latent shape=torch.Size([6, 768])
[683/1319] Label=Money & Pricing              Expected=45.0, Predicted=162.0, Correct=False, Latent shape=torch.Size([6, 768])
[684/1319] Label=Money & Pricing              Expected=16.0, Predicted=240.0, Correct=False, Latent shape=torch.Size([6, 768])
[685/1319] Label=Percentages & Ratios         Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[686/1319] Label=Fractions & Decimals         Expected=16.0, Predicted=6.5, Correct=False, Latent shape=torch.Size([6, 768])
[687/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[688/1319] Label=Arithmetic & Multi-step      Expected=193.0, Predicted=103.0, Correct=False, Latent shape=torch.Size([6, 768])
[689/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[690/1319] Label=Money & Pricing              Expected=130.0, Predicted=130.0, Correct=True, Latent shape=torch.Size([6, 768])
[691/1319] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[692/1319] Label=Fractions & Decimals         Expected=25.0, Predicted=13.0, Correct=False, Latent shape=torch.Size([6, 768])
[693/1319] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[694/1319] Label=Money & Pricing              Expected=17.0, Predicted=17.0, Correct=True, Latent shape=torch.Size([6, 768])
[695/1319] Label=Money & Pricing              Expected=480.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[696/1319] Label=Percentages & Ratios         Expected=8400.0, Predicted=1800.0, Correct=False, Latent shape=torch.Size([6, 768])
[697/1319] Label=Fractions & Decimals         Expected=50.0, Predicted=75.0, Correct=False, Latent shape=torch.Size([6, 768])
[698/1319] Label=Fractions & Decimals         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[699/1319] Label=Money & Pricing              Expected=1.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[700/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[701/1319] Label=Money & Pricing              Expected=130.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[702/1319] Label=Money & Pricing              Expected=342.0, Predicted=186.0, Correct=False, Latent shape=torch.Size([6, 768])
[703/1319] Label=Money & Pricing              Expected=60.0, Predicted=72.0, Correct=False, Latent shape=torch.Size([6, 768])
[704/1319] Label=Money & Pricing              Expected=324.0, Predicted=249.0, Correct=False, Latent shape=torch.Size([6, 768])
[705/1319] Label=Money & Pricing              Expected=17.0, Predicted=17.0, Correct=True, Latent shape=torch.Size([6, 768])
[706/1319] Label=Money & Pricing              Expected=160.0, Predicted=160.0, Correct=True, Latent shape=torch.Size([6, 768])
[707/1319] Label=Percentages & Ratios         Expected=135.0, Predicted=135.0, Correct=True, Latent shape=torch.Size([6, 768])
[708/1319] Label=Arithmetic & Multi-step      Expected=75.0, Predicted=75.0, Correct=True, Latent shape=torch.Size([6, 768])
[709/1319] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[710/1319] Label=Arithmetic & Multi-step      Expected=17000.0, Predicted=18000.0, Correct=False, Latent shape=torch.Size([6, 768])
[711/1319] Label=Fractions & Decimals         Expected=54.0, Predicted=90.0, Correct=False, Latent shape=torch.Size([6, 768])
[712/1319] Label=Percentages & Ratios         Expected=18000.0, Predicted=2400.0, Correct=False, Latent shape=torch.Size([6, 768])
[713/1319] Label=Money & Pricing              Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[714/1319] Label=Fractions & Decimals         Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[715/1319] Label=Percentages & Ratios         Expected=27000.0, Predicted=27000.0, Correct=True, Latent shape=torch.Size([6, 768])
[716/1319] Label=Percentages & Ratios         Expected=34.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[717/1319] Label=Money & Pricing              Expected=31.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[718/1319] Label=Arithmetic & Multi-step      Expected=48.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[719/1319] Label=Money & Pricing              Expected=4.0, Predicted=4.5, Correct=False, Latent shape=torch.Size([6, 768])
[720/1319] Label=Money & Pricing              Expected=16.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[721/1319] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[722/1319] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[723/1319] Label=Percentages & Ratios         Expected=12.0, Predicted=1.5, Correct=False, Latent shape=torch.Size([6, 768])
[724/1319] Label=Fractions & Decimals         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[725/1319] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=400.0, Correct=True, Latent shape=torch.Size([6, 768])
[726/1319] Label=Rates & Speed                Expected=374.0, Predicted=346.0, Correct=False, Latent shape=torch.Size([6, 768])
[727/1319] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[728/1319] Label=Money & Pricing              Expected=284.0, Predicted=256.0, Correct=False, Latent shape=torch.Size([6, 768])
[729/1319] Label=Rates & Speed                Expected=2450.0, Predicted=2500.0, Correct=False, Latent shape=torch.Size([6, 768])
[730/1319] Label=Money & Pricing              Expected=1.0, Predicted=46.0, Correct=False, Latent shape=torch.Size([6, 768])
[731/1319] Label=Fractions & Decimals         Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[732/1319] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=11.0, Correct=False, Latent shape=torch.Size([6, 768])
[733/1319] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=19.0, Correct=False, Latent shape=torch.Size([6, 768])
[734/1319] Label=Money & Pricing              Expected=4500.0, Predicted=4500.0, Correct=True, Latent shape=torch.Size([6, 768])
[735/1319] Label=Percentages & Ratios         Expected=16.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[736/1319] Label=Money & Pricing              Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[737/1319] Label=Arithmetic & Multi-step      Expected=400.0, Predicted=588.0, Correct=False, Latent shape=torch.Size([6, 768])
[738/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[739/1319] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[740/1319] Label=Percentages & Ratios         Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[741/1319] Label=Money & Pricing              Expected=30.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[742/1319] Label=Percentages & Ratios         Expected=280.0, Predicted=280.0, Correct=True, Latent shape=torch.Size([6, 768])
[743/1319] Label=Money & Pricing              Expected=88.0, Predicted=88.0, Correct=True, Latent shape=torch.Size([6, 768])
[744/1319] Label=Rates & Speed                Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[745/1319] Label=Fractions & Decimals         Expected=11.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[746/1319] Label=Fractions & Decimals         Expected=145.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[747/1319] Label=Money & Pricing              Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[748/1319] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[749/1319] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[750/1319] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=22.5, Correct=False, Latent shape=torch.Size([6, 768])
[751/1319] Label=Money & Pricing              Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[752/1319] Label=Arithmetic & Multi-step      Expected=24.0, Predicted=27.0, Correct=False, Latent shape=torch.Size([6, 768])
[753/1319] Label=Fractions & Decimals         Expected=20.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[754/1319] Label=Multiplication & Division    Expected=84.0, Predicted=48.0, Correct=False, Latent shape=torch.Size([6, 768])
[755/1319] Label=Arithmetic & Multi-step      Expected=700.0, Predicted=700.0, Correct=True, Latent shape=torch.Size([6, 768])
[756/1319] Label=Fractions & Decimals         Expected=8.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[757/1319] Label=Money & Pricing              Expected=162.0, Predicted=162.0, Correct=True, Latent shape=torch.Size([6, 768])
[758/1319] Label=Money & Pricing              Expected=31.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
[759/1319] Label=Money & Pricing              Expected=8.0, Predicted=3.0, Correct=False, Latent shape=torch.Size([6, 768])
[760/1319] Label=Rates & Speed                Expected=300.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[761/1319] Label=Rates & Speed                Expected=17.0, Predicted=19.5, Correct=False, Latent shape=torch.Size([6, 768])
[762/1319] Label=Rates & Speed                Expected=2.0, Predicted=0.75, Correct=False, Latent shape=torch.Size([6, 768])
[763/1319] Label=Percentages & Ratios         Expected=800.0, Predicted=200.0, Correct=False, Latent shape=torch.Size([6, 768])
[764/1319] Label=Money & Pricing              Expected=85.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[765/1319] Label=Fractions & Decimals         Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[766/1319] Label=Money & Pricing              Expected=9.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[767/1319] Label=Arithmetic & Multi-step      Expected=32.0, Predicted=38.0, Correct=False, Latent shape=torch.Size([6, 768])
[768/1319] Label=Money & Pricing              Expected=1.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[769/1319] Label=Money & Pricing              Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[770/1319] Label=Arithmetic & Multi-step      Expected=300.0, Predicted=150.0, Correct=False, Latent shape=torch.Size([6, 768])
[771/1319] Label=Multiplication & Division    Expected=147.0, Predicted=50.0, Correct=False, Latent shape=torch.Size([6, 768])
[772/1319] Label=Geometry                     Expected=50.0, Predicted=20.0, Correct=False, Latent shape=torch.Size([6, 768])
[773/1319] Label=Fractions & Decimals         Expected=140.0, Predicted=90.0, Correct=False, Latent shape=torch.Size([6, 768])
[774/1319] Label=Rates & Speed                Expected=52.0, Predicted=65.67, Correct=False, Latent shape=torch.Size([6, 768])
[775/1319] Label=Money & Pricing              Expected=20.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[776/1319] Label=Arithmetic & Multi-step      Expected=3000.0, Predicted=300.0, Correct=False, Latent shape=torch.Size([6, 768])
[777/1319] Label=Percentages & Ratios         Expected=92.0, Predicted=48.0, Correct=False, Latent shape=torch.Size([6, 768])
[778/1319] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[779/1319] Label=Percentages & Ratios         Expected=262500.0, Predicted=2250.0, Correct=False, Latent shape=torch.Size([6, 768])
[780/1319] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[781/1319] Label=Percentages & Ratios         Expected=720.0, Predicted=720.0, Correct=True, Latent shape=torch.Size([6, 768])
[782/1319] Label=Percentages & Ratios         Expected=25.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[783/1319] Label=Geometry                     Expected=160.0, Predicted=56.0, Correct=False, Latent shape=torch.Size([6, 768])
[784/1319] Label=Fractions & Decimals         Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[785/1319] Label=Money & Pricing              Expected=60.0, Predicted=120.0, Correct=False, Latent shape=torch.Size([6, 768])
[786/1319] Label=Arithmetic & Multi-step      Expected=225.0, Predicted=350.0, Correct=False, Latent shape=torch.Size([6, 768])
[787/1319] Label=Money & Pricing              Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[788/1319] Label=Rates & Speed                Expected=67.0, Predicted=67.0, Correct=True, Latent shape=torch.Size([6, 768])
[789/1319] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[790/1319] Label=Money & Pricing              Expected=120.0, Predicted=104.0, Correct=False, Latent shape=torch.Size([6, 768])
[791/1319] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[792/1319] Label=Rates & Speed                Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[793/1319] Label=Percentages & Ratios         Expected=96.0, Predicted=96.0, Correct=True, Latent shape=torch.Size([6, 768])
[794/1319] Label=Arithmetic & Multi-step      Expected=240.0, Predicted=240.0, Correct=True, Latent shape=torch.Size([6, 768])
[795/1319] Label=Geometry                     Expected=90.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[796/1319] Label=Rates & Speed                Expected=16.0, Predicted=21.5, Correct=False, Latent shape=torch.Size([6, 768])
[797/1319] Label=Arithmetic & Multi-step      Expected=90.0, Predicted=90.0, Correct=True, Latent shape=torch.Size([6, 768])
[798/1319] Label=Money & Pricing              Expected=90.0, Predicted=30.0, Correct=False, Latent shape=torch.Size([6, 768])
[799/1319] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=26.0, Correct=True, Latent shape=torch.Size([6, 768])
[800/1319] Label=Arithmetic & Multi-step      Expected=350.0, Predicted=240.0, Correct=False, Latent shape=torch.Size([6, 768])
[801/1319] Label=Arithmetic & Multi-step      Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[802/1319] Label=Arithmetic & Multi-step      Expected=500.0, Predicted=500.0, Correct=True, Latent shape=torch.Size([6, 768])
[803/1319] Label=Money & Pricing              Expected=2.0, Predicted=-1.0, Correct=False, Latent shape=torch.Size([6, 768])
[804/1319] Label=Money & Pricing              Expected=34.0, Predicted=34.0, Correct=True, Latent shape=torch.Size([6, 768])
[805/1319] Label=Percentages & Ratios         Expected=131250.0, Predicted=72000.0, Correct=False, Latent shape=torch.Size([6, 768])
[806/1319] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=22.0, Correct=False, Latent shape=torch.Size([6, 768])
[807/1319] Label=Fractions & Decimals         Expected=3.0, Predicted=2.08, Correct=False, Latent shape=torch.Size([6, 768])
[808/1319] Label=Money & Pricing              Expected=98.0, Predicted=150.0, Correct=False, Latent shape=torch.Size([6, 768])
[809/1319] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=16.0, Correct=True, Latent shape=torch.Size([6, 768])
[810/1319] Label=Money & Pricing              Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[811/1319] Label=Arithmetic & Multi-step      Expected=38.0, Predicted=50.0, Correct=False, Latent shape=torch.Size([6, 768])
[812/1319] Label=Rates & Speed                Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[813/1319] Label=Money & Pricing              Expected=10800.0, Predicted=1410.0, Correct=False, Latent shape=torch.Size([6, 768])
[814/1319] Label=Arithmetic & Multi-step      Expected=12.0, Predicted=2.375, Correct=False, Latent shape=torch.Size([6, 768])
[815/1319] Label=Arithmetic & Multi-step      Expected=95.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[816/1319] Label=Fractions & Decimals         Expected=1080.0, Predicted=1080.0, Correct=True, Latent shape=torch.Size([6, 768])
[817/1319] Label=Money & Pricing              Expected=63.0, Predicted=42.0, Correct=False, Latent shape=torch.Size([6, 768])
[818/1319] Label=Arithmetic & Multi-step      Expected=23.0, Predicted=15.0, Correct=False, Latent shape=torch.Size([6, 768])
[819/1319] Label=Percentages & Ratios         Expected=17.0, Predicted=9.0, Correct=False, Latent shape=torch.Size([6, 768])
[820/1319] Label=Rates & Speed                Expected=31800.0, Predicted=7800.0, Correct=False, Latent shape=torch.Size([6, 768])
[821/1319] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=7.5, Correct=False, Latent shape=torch.Size([6, 768])
[822/1319] Label=Money & Pricing              Expected=69.0, Predicted=65.0, Correct=False, Latent shape=torch.Size([6, 768])
[823/1319] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[824/1319] Label=Money & Pricing              Expected=247.0, Predicted=207.0, Correct=False, Latent shape=torch.Size([6, 768])
[825/1319] Label=Fractions & Decimals         Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[826/1319] Label=Fractions & Decimals         Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[827/1319] Label=Percentages & Ratios         Expected=40.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[828/1319] Label=Money & Pricing              Expected=18.0, Predicted=18.0, Correct=True, Latent shape=torch.Size([6, 768])
[829/1319] Label=Arithmetic & Multi-step      Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[830/1319] Label=Fractions & Decimals         Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[831/1319] Label=Rates & Speed                Expected=64.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[832/1319] Label=Rates & Speed                Expected=3000.0, Predicted=1500.0, Correct=False, Latent shape=torch.Size([6, 768])
[833/1319] Label=Money & Pricing              Expected=12.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[834/1319] Label=Arithmetic & Multi-step      Expected=55.0, Predicted=55.0, Correct=True, Latent shape=torch.Size([6, 768])
[835/1319] Label=Money & Pricing              Expected=66.0, Predicted=134.0, Correct=False, Latent shape=torch.Size([6, 768])
[836/1319] Label=Rates & Speed                Expected=168000.0, Predicted=3840.0, Correct=False, Latent shape=torch.Size([6, 768])
[837/1319] Label=Arithmetic & Multi-step      Expected=44.0, Predicted=88.0, Correct=False, Latent shape=torch.Size([6, 768])
[838/1319] Label=Fractions & Decimals         Expected=84.0, Predicted=44.0, Correct=False, Latent shape=torch.Size([6, 768])
[839/1319] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=5.0, Correct=False, Latent shape=torch.Size([6, 768])
[840/1319] Label=Money & Pricing              Expected=21.0, Predicted=11.0, Correct=False, Latent shape=torch.Size([6, 768])
[841/1319] Label=Money & Pricing              Expected=80.0, Predicted=80.0, Correct=True, Latent shape=torch.Size([6, 768])
[842/1319] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=16.0, Correct=False, Latent shape=torch.Size([6, 768])
[843/1319] Label=Percentages & Ratios         Expected=5.0, Predicted=1.0, Correct=False, Latent shape=torch.Size([6, 768])
[844/1319] Label=Fractions & Decimals         Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[845/1319] Label=Percentages & Ratios         Expected=7400.0, Predicted=12282.5, Correct=False, Latent shape=torch.Size([6, 768])
[846/1319] Label=Percentages & Ratios         Expected=16.0, Predicted=24.0, Correct=False, Latent shape=torch.Size([6, 768])
[847/1319] Label=Geometry                     Expected=576.0, Predicted=288.0, Correct=False, Latent shape=torch.Size([6, 768])
[848/1319] Label=Arithmetic & Multi-step      Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[849/1319] Label=Fractions & Decimals         Expected=14000.0, Predicted=32000.0, Correct=False, Latent shape=torch.Size([6, 768])
[850/1319] Label=Money & Pricing              Expected=195.0, Predicted=225.0, Correct=False, Latent shape=torch.Size([6, 768])
[851/1319] Label=Money & Pricing              Expected=44.0, Predicted=46.0, Correct=False, Latent shape=torch.Size([6, 768])
[852/1319] Label=Money & Pricing              Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[853/1319] Label=Percentages & Ratios         Expected=2304.0, Predicted=2160.0, Correct=False, Latent shape=torch.Size([6, 768])
[854/1319] Label=Fractions & Decimals         Expected=45.0, Predicted=18.67, Correct=False, Latent shape=torch.Size([6, 768])
[855/1319] Label=Fractions & Decimals         Expected=175.0, Predicted=220.0, Correct=False, Latent shape=torch.Size([6, 768])
[856/1319] Label=Money & Pricing              Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[857/1319] Label=Percentages & Ratios         Expected=276000.0, Predicted=279000.0, Correct=False, Latent shape=torch.Size([6, 768])
[858/1319] Label=Percentages & Ratios         Expected=1520.0, Predicted=1520.0, Correct=True, Latent shape=torch.Size([6, 768])
[859/1319] Label=Fractions & Decimals         Expected=23.0, Predicted=19.0, Correct=False, Latent shape=torch.Size([6, 768])
[860/1319] Label=Fractions & Decimals         Expected=70.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[861/1319] Label=Rates & Speed                Expected=29.0, Predicted=19.0, Correct=False, Latent shape=torch.Size([6, 768])
[862/1319] Label=Percentages & Ratios         Expected=80.0, Predicted=73.33, Correct=False, Latent shape=torch.Size([6, 768])
[863/1319] Label=Fractions & Decimals         Expected=144.0, Predicted=144.0, Correct=True, Latent shape=torch.Size([6, 768])
[864/1319] Label=Fractions & Decimals         Expected=720.0, Predicted=1200.0, Correct=False, Latent shape=torch.Size([6, 768])
[865/1319] Label=Money & Pricing              Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[866/1319] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[867/1319] Label=Percentages & Ratios         Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[868/1319] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[869/1319] Label=Arithmetic & Multi-step      Expected=18.0, Predicted=10.0, Correct=False, Latent shape=torch.Size([6, 768])
