======================================================================
Latent COT Dynamical Systems Analysis
======================================================================
Output directory: results\codi_gpt2\20260416_010237

[Step 1] Loading model...
 Loading weights:   0%|          | 0/154 [00:00<?, ?it/s] Loading weights: 100%|##########| 154/154 [00:00<00:00, 10216.74it/s]
Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
Passing `generation_config` together with generation-related arguments=({'num_return_sequences', 'use_cache'}) is deprecated and will be removed in future versions. Please pass either a `generation_config` object OR all generation parameters explicitly, but not both.
Loaded codi model from checkpoints/codi

[Step 2] Running inference on dataset...

GSM8K concept distribution (full train+test split, 8792 rows):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
  WARNING: concept 'Geometry' has only 210 samples (quota=2858); using all 210
  WARNING: concept 'Rates & Speed' has only 675 samples (quota=2857); using all 675
  WARNING: concept 'Percentages & Ratios' has only 1266 samples (quota=2857); using all 1266
  WARNING: concept 'Money & Pricing' has only 2741 samples (quota=2857); using all 2741
  WARNING: concept 'Fractions & Decimals' has only 1045 samples (quota=2857); using all 1045
  WARNING: concept 'Multiplication & Division' has only 224 samples (quota=2857); using all 224
  WARNING: concept 'Arithmetic & Multi-step' has only 2631 samples (quota=2857); using all 2631

Stratified sample counts (total=8792):
  Geometry                      : 210
  Rates & Speed                 : 675
  Percentages & Ratios          : 1266
  Money & Pricing               : 2741
  Fractions & Decimals          : 1045
  Multiplication & Division     : 224
  Arithmetic & Multi-step       : 2631
[1/8792] Label=Arithmetic & Multi-step      Expected=7.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[6690/8792] Label=Fractions & Decimals         Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[6691/8792] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6692/8792] Label=Arithmetic & Multi-step      Expected=540.0, Predicted=540.0, Correct=True, Latent shape=torch.Size([6, 768])
[6693/8792] Label=Arithmetic & Multi-step      Expected=1.0, Predicted=0.5, Correct=False, Latent shape=torch.Size([6, 768])
[6694/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=5.25, Correct=False, Latent shape=torch.Size([6, 768])
[6695/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[6696/8792] Label=Money & Pricing              Expected=51.0, Predicted=73.0, Correct=False, Latent shape=torch.Size([6, 768])
[6697/8792] Label=Money & Pricing              Expected=77.0, Predicted=77.0, Correct=True, Latent shape=torch.Size([6, 768])
[6698/8792] Label=Fractions & Decimals         Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6699/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6700/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[6701/8792] Label=Arithmetic & Multi-step      Expected=42.0, Predicted=60.0, Correct=False, Latent shape=torch.Size([6, 768])
[6702/8792] Label=Money & Pricing              Expected=180.0, Predicted=180.0, Correct=True, Latent shape=torch.Size([6, 768])
[6703/8792] Label=Money & Pricing              Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[6704/8792] Label=Money & Pricing              Expected=84.0, Predicted=84.0, Correct=True, Latent shape=torch.Size([6, 768])
[6705/8792] Label=Arithmetic & Multi-step      Expected=86.0, Predicted=85.0, Correct=False, Latent shape=torch.Size([6, 768])
[6706/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[6707/8792] Label=Money & Pricing              Expected=215.0, Predicted=215.0, Correct=True, Latent shape=torch.Size([6, 768])
[6708/8792] Label=Money & Pricing              Expected=12.0, Predicted=40.0, Correct=False, Latent shape=torch.Size([6, 768])
[6709/8792] Label=Fractions & Decimals         Expected=91.0, Predicted=91.0, Correct=True, Latent shape=torch.Size([6, 768])
[6710/8792] Label=Percentages & Ratios         Expected=62400.0, Predicted=93600.0, Correct=False, Latent shape=torch.Size([6, 768])
[6711/8792] Label=Money & Pricing              Expected=1000.0, Predicted=500.0, Correct=False, Latent shape=torch.Size([6, 768])
[6712/8792] Label=Percentages & Ratios         Expected=35.0, Predicted=42.86, Correct=False, Latent shape=torch.Size([6, 768])
[6713/8792] Label=Money & Pricing              Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[6714/8792] Label=Fractions & Decimals         Expected=26.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[6715/8792] Label=Fractions & Decimals         Expected=96.0, Predicted=96.0, Correct=True, Latent shape=torch.Size([6, 768])
[6716/8792] Label=Geometry                     Expected=104.0, Predicted=104.0, Correct=True, Latent shape=torch.Size([6, 768])
[6717/8792] Label=Arithmetic & Multi-step      Expected=19.0, Predicted=19.0, Correct=True, Latent shape=torch.Size([6, 768])
[6718/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[6719/8792] Label=Arithmetic & Multi-step      Expected=100.0, Predicted=250.0, Correct=False, Latent shape=torch.Size([6, 768])
[6720/8792] Label=Rates & Speed                Expected=700.0, Predicted=700.0, Correct=True, Latent shape=torch.Size([6, 768])
[6721/8792] Label=Money & Pricing              Expected=74.0, Predicted=66.0, Correct=False, Latent shape=torch.Size([6, 768])
[6722/8792] Label=Fractions & Decimals         Expected=21.0, Predicted=18.0, Correct=False, Latent shape=torch.Size([6, 768])
[6723/8792] Label=Arithmetic & Multi-step      Expected=22.0, Predicted=88.0, Correct=False, Latent shape=torch.Size([6, 768])
[6724/8792] Label=Money & Pricing              Expected=1.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[6725/8792] Label=Rates & Speed                Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[6726/8792] Label=Arithmetic & Multi-step      Expected=27.0, Predicted=21.0, Correct=False, Latent shape=torch.Size([6, 768])
[6727/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6728/8792] Label=Money & Pricing              Expected=2200.0, Predicted=2200.0, Correct=True, Latent shape=torch.Size([6, 768])
[6729/8792] Label=Money & Pricing              Expected=8.0, Predicted=32.0, Correct=False, Latent shape=torch.Size([6, 768])
[6730/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[6731/8792] Label=Money & Pricing              Expected=336.0, Predicted=336.0, Correct=True, Latent shape=torch.Size([6, 768])
[6732/8792] Label=Money & Pricing              Expected=2000.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[6733/8792] Label=Money & Pricing              Expected=54.0, Predicted=54.0, Correct=True, Latent shape=torch.Size([6, 768])
[6734/8792] Label=Money & Pricing              Expected=109.0, Predicted=91.0, Correct=False, Latent shape=torch.Size([6, 768])
[6735/8792] Label=Money & Pricing              Expected=6000.0, Predicted=6000.0, Correct=True, Latent shape=torch.Size([6, 768])
[6736/8792] Label=Arithmetic & Multi-step      Expected=1509.0, Predicted=2261.0, Correct=False, Latent shape=torch.Size([6, 768])
[6737/8792] Label=Percentages & Ratios         Expected=480.0, Predicted=600.0, Correct=False, Latent shape=torch.Size([6, 768])
[6738/8792] Label=Percentages & Ratios         Expected=117.0, Predicted=117.0, Correct=True, Latent shape=torch.Size([6, 768])
[6739/8792] Label=Arithmetic & Multi-step      Expected=1750.0, Predicted=1750.0, Correct=True, Latent shape=torch.Size([6, 768])
[6740/8792] Label=Money & Pricing              Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[6741/8792] Label=Money & Pricing              Expected=60.0, Predicted=75.0, Correct=False, Latent shape=torch.Size([6, 768])
[6742/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[6743/8792] Label=Multiplication & Division    Expected=10.0, Predicted=0.0, Correct=False, Latent shape=torch.Size([6, 768])
[6744/8792] Label=Geometry                     Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[6745/8792] Label=Arithmetic & Multi-step      Expected=140.0, Predicted=-120.0, Correct=False, Latent shape=torch.Size([6, 768])
[6746/8792] Label=Percentages & Ratios         Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[6747/8792] Label=Fractions & Decimals         Expected=8.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[6748/8792] Label=Geometry                     Expected=10.0, Predicted=10.0, Correct=True, Latent shape=torch.Size([6, 768])
[6749/8792] Label=Arithmetic & Multi-step      Expected=30.0, Predicted=30.0, Correct=True, Latent shape=torch.Size([6, 768])
[6750/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=3.0, Correct=True, Latent shape=torch.Size([6, 768])
[6751/8792] Label=Money & Pricing              Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[6752/8792] Label=Money & Pricing              Expected=216.0, Predicted=180.0, Correct=False, Latent shape=torch.Size([6, 768])
[6753/8792] Label=Arithmetic & Multi-step      Expected=38.0, Predicted=38.0, Correct=True, Latent shape=torch.Size([6, 768])
[6754/8792] Label=Fractions & Decimals         Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[6755/8792] Label=Money & Pricing              Expected=800.0, Predicted=800.0, Correct=True, Latent shape=torch.Size([6, 768])
[6756/8792] Label=Money & Pricing              Expected=360.0, Predicted=720.0, Correct=False, Latent shape=torch.Size([6, 768])
[6757/8792] Label=Fractions & Decimals         Expected=30.0, Predicted=70.0, Correct=False, Latent shape=torch.Size([6, 768])
[6758/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[6759/8792] Label=Percentages & Ratios         Expected=13.0, Predicted=13.0, Correct=True, Latent shape=torch.Size([6, 768])
[6760/8792] Label=Arithmetic & Multi-step      Expected=38.0, Predicted=44.0, Correct=False, Latent shape=torch.Size([6, 768])
[6761/8792] Label=Percentages & Ratios         Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[6762/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=8.0, Correct=False, Latent shape=torch.Size([6, 768])
[6763/8792] Label=Money & Pricing              Expected=1800.0, Predicted=54.0, Correct=False, Latent shape=torch.Size([6, 768])
[6764/8792] Label=Arithmetic & Multi-step      Expected=54.0, Predicted=54.0, Correct=True, Latent shape=torch.Size([6, 768])
[6765/8792] Label=Geometry                     Expected=2100.0, Predicted=3000.0, Correct=False, Latent shape=torch.Size([6, 768])
[6766/8792] Label=Arithmetic & Multi-step      Expected=10.0, Predicted=14.0, Correct=False, Latent shape=torch.Size([6, 768])
[6767/8792] Label=Percentages & Ratios         Expected=70.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[6768/8792] Label=Money & Pricing              Expected=24.0, Predicted=23.0, Correct=False, Latent shape=torch.Size([6, 768])
[6769/8792] Label=Rates & Speed                Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[6770/8792] Label=Rates & Speed                Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6771/8792] Label=Arithmetic & Multi-step      Expected=180.0, Predicted=180.0, Correct=True, Latent shape=torch.Size([6, 768])
[6772/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6773/8792] Label=Money & Pricing              Expected=104.0, Predicted=104.0, Correct=True, Latent shape=torch.Size([6, 768])
[6774/8792] Label=Arithmetic & Multi-step      Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[6775/8792] Label=Arithmetic & Multi-step      Expected=35.0, Predicted=52.0, Correct=False, Latent shape=torch.Size([6, 768])
[6776/8792] Label=Fractions & Decimals         Expected=72.0, Predicted=76.0, Correct=False, Latent shape=torch.Size([6, 768])
[6777/8792] Label=Fractions & Decimals         Expected=770.0, Predicted=770.0, Correct=True, Latent shape=torch.Size([6, 768])
[6778/8792] Label=Money & Pricing              Expected=12.0, Predicted=12.0, Correct=True, Latent shape=torch.Size([6, 768])
[6779/8792] Label=Money & Pricing              Expected=320.0, Predicted=320.0, Correct=True, Latent shape=torch.Size([6, 768])
[6780/8792] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[6781/8792] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[6782/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=22.0, Correct=False, Latent shape=torch.Size([6, 768])
[6783/8792] Label=Money & Pricing              Expected=34.0, Predicted=300.0, Correct=False, Latent shape=torch.Size([6, 768])
[6784/8792] Label=Money & Pricing              Expected=7.0, Predicted=7.0, Correct=True, Latent shape=torch.Size([6, 768])
[6785/8792] Label=Arithmetic & Multi-step      Expected=44.0, Predicted=44.0, Correct=True, Latent shape=torch.Size([6, 768])
[6786/8792] Label=Arithmetic & Multi-step      Expected=5.0, Predicted=2.0, Correct=False, Latent shape=torch.Size([6, 768])
[6787/8792] Label=Arithmetic & Multi-step      Expected=36.0, Predicted=36.0, Correct=True, Latent shape=torch.Size([6, 768])
[6788/8792] Label=Multiplication & Division    Expected=320.0, Predicted=320.0, Correct=True, Latent shape=torch.Size([6, 768])
[6789/8792] Label=Fractions & Decimals         Expected=71.0, Predicted=71.0, Correct=True, Latent shape=torch.Size([6, 768])
[6790/8792] Label=Arithmetic & Multi-step      Expected=140.0, Predicted=140.0, Correct=True, Latent shape=torch.Size([6, 768])
[6791/8792] Label=Money & Pricing              Expected=20000.0, Predicted=20000.0, Correct=True, Latent shape=torch.Size([6, 768])
[6792/8792] Label=Money & Pricing              Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[6793/8792] Label=Money & Pricing              Expected=725.0, Predicted=725.0, Correct=True, Latent shape=torch.Size([6, 768])
[6794/8792] Label=Percentages & Ratios         Expected=28800.0, Predicted=28800.0, Correct=True, Latent shape=torch.Size([6, 768])
[6795/8792] Label=Arithmetic & Multi-step      Expected=230.0, Predicted=230.0, Correct=True, Latent shape=torch.Size([6, 768])
[6796/8792] Label=Percentages & Ratios         Expected=45.0, Predicted=45.0, Correct=True, Latent shape=torch.Size([6, 768])
[6797/8792] Label=Percentages & Ratios         Expected=100.0, Predicted=100.0, Correct=True, Latent shape=torch.Size([6, 768])
[6798/8792] Label=Rates & Speed                Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[6799/8792] Label=Fractions & Decimals         Expected=26.0, Predicted=38.0, Correct=False, Latent shape=torch.Size([6, 768])
[6800/8792] Label=Fractions & Decimals         Expected=29.0, Predicted=29.0, Correct=True, Latent shape=torch.Size([6, 768])
[6801/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6802/8792] Label=Money & Pricing              Expected=75.0, Predicted=45.0, Correct=False, Latent shape=torch.Size([6, 768])
[6803/8792] Label=Money & Pricing              Expected=32.0, Predicted=32.0, Correct=True, Latent shape=torch.Size([6, 768])
[6804/8792] Label=Fractions & Decimals         Expected=72.0, Predicted=80.0, Correct=False, Latent shape=torch.Size([6, 768])
[6805/8792] Label=Arithmetic & Multi-step      Expected=134.0, Predicted=154.0, Correct=False, Latent shape=torch.Size([6, 768])
[6806/8792] Label=Fractions & Decimals         Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6807/8792] Label=Percentages & Ratios         Expected=1955.0, Predicted=1955.0, Correct=True, Latent shape=torch.Size([6, 768])
[6808/8792] Label=Arithmetic & Multi-step      Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[6809/8792] Label=Fractions & Decimals         Expected=300.0, Predicted=300.0, Correct=True, Latent shape=torch.Size([6, 768])
[6810/8792] Label=Money & Pricing              Expected=22.0, Predicted=22.0, Correct=True, Latent shape=torch.Size([6, 768])
[6811/8792] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=13.0, Correct=False, Latent shape=torch.Size([6, 768])
[6812/8792] Label=Arithmetic & Multi-step      Expected=26.0, Predicted=52.0, Correct=False, Latent shape=torch.Size([6, 768])
[6813/8792] Label=Arithmetic & Multi-step      Expected=20.0, Predicted=20.0, Correct=True, Latent shape=torch.Size([6, 768])
[6814/8792] Label=Arithmetic & Multi-step      Expected=23.0, Predicted=23.0, Correct=True, Latent shape=torch.Size([6, 768])
[6815/8792] Label=Money & Pricing              Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[6816/8792] Label=Fractions & Decimals         Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[6817/8792] Label=Multiplication & Division    Expected=220.0, Predicted=188.0, Correct=False, Latent shape=torch.Size([6, 768])
[6818/8792] Label=Money & Pricing              Expected=800.0, Predicted=900.0, Correct=False, Latent shape=torch.Size([6, 768])
[6819/8792] Label=Percentages & Ratios         Expected=120.0, Predicted=120.0, Correct=True, Latent shape=torch.Size([6, 768])
[6820/8792] Label=Rates & Speed                Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6821/8792] Label=Arithmetic & Multi-step      Expected=31.0, Predicted=31.0, Correct=True, Latent shape=torch.Size([6, 768])
[6822/8792] Label=Arithmetic & Multi-step      Expected=16.0, Predicted=64.0, Correct=False, Latent shape=torch.Size([6, 768])
[6823/8792] Label=Multiplication & Division    Expected=20.0, Predicted=12.0, Correct=False, Latent shape=torch.Size([6, 768])
[6824/8792] Label=Arithmetic & Multi-step      Expected=14.0, Predicted=14.0, Correct=True, Latent shape=torch.Size([6, 768])
[6825/8792] Label=Arithmetic & Multi-step      Expected=24000.0, Predicted=24000.0, Correct=True, Latent shape=torch.Size([6, 768])
[6826/8792] Label=Fractions & Decimals         Expected=2.0, Predicted=2.0, Correct=True, Latent shape=torch.Size([6, 768])
[6827/8792] Label=Arithmetic & Multi-step      Expected=9.0, Predicted=9.0, Correct=True, Latent shape=torch.Size([6, 768])
[6828/8792] Label=Money & Pricing              Expected=52.0, Predicted=52.0, Correct=True, Latent shape=torch.Size([6, 768])
[6829/8792] Label=Money & Pricing              Expected=360.0, Predicted=360.0, Correct=True, Latent shape=torch.Size([6, 768])
[6830/8792] Label=Rates & Speed                Expected=80.0, Predicted=50.0, Correct=False, Latent shape=torch.Size([6, 768])
[6831/8792] Label=Arithmetic & Multi-step      Expected=25.0, Predicted=25.0, Correct=True, Latent shape=torch.Size([6, 768])
[6832/8792] Label=Multiplication & Division    Expected=48.0, Predicted=48.0, Correct=True, Latent shape=torch.Size([6, 768])
[6833/8792] Label=Arithmetic & Multi-step      Expected=490.0, Predicted=490.0, Correct=True, Latent shape=torch.Size([6, 768])
[6834/8792] Label=Money & Pricing              Expected=21.0, Predicted=17.5, Correct=False, Latent shape=torch.Size([6, 768])
[6835/8792] Label=Multiplication & Division    Expected=825.0, Predicted=825.0, Correct=True, Latent shape=torch.Size([6, 768])
[6836/8792] Label=Arithmetic & Multi-step      Expected=110.0, Predicted=110.0, Correct=True, Latent shape=torch.Size([6, 768])
[6837/8792] Label=Arithmetic & Multi-step      Expected=69.0, Predicted=69.0, Correct=True, Latent shape=torch.Size([6, 768])
[6838/8792] Label=Percentages & Ratios         Expected=750.0, Predicted=750.0, Correct=True, Latent shape=torch.Size([6, 768])
[6839/8792] Label=Percentages & Ratios         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6840/8792] Label=Fractions & Decimals         Expected=126.0, Predicted=192.0, Correct=False, Latent shape=torch.Size([6, 768])
[6841/8792] Label=Fractions & Decimals         Expected=220.0, Predicted=100.0, Correct=False, Latent shape=torch.Size([6, 768])
[6842/8792] Label=Rates & Speed                Expected=620.0, Predicted=700.0, Correct=False, Latent shape=torch.Size([6, 768])
[6843/8792] Label=Percentages & Ratios         Expected=520.0, Predicted=612.0, Correct=False, Latent shape=torch.Size([6, 768])
[6844/8792] Label=Money & Pricing              Expected=378.0, Predicted=380.0, Correct=False, Latent shape=torch.Size([6, 768])
[6845/8792] Label=Money & Pricing              Expected=51.0, Predicted=51.0, Correct=True, Latent shape=torch.Size([6, 768])
[6846/8792] Label=Fractions & Decimals         Expected=3.0, Predicted=3.65, Correct=False, Latent shape=torch.Size([6, 768])
[6847/8792] Label=Money & Pricing              Expected=312.0, Predicted=312.0, Correct=True, Latent shape=torch.Size([6, 768])
[6848/8792] Label=Money & Pricing              Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[6849/8792] Label=Rates & Speed                Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[6850/8792] Label=Fractions & Decimals         Expected=260.0, Predicted=260.0, Correct=True, Latent shape=torch.Size([6, 768])
[6851/8792] Label=Money & Pricing              Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[6852/8792] Label=Arithmetic & Multi-step      Expected=8.0, Predicted=8.0, Correct=True, Latent shape=torch.Size([6, 768])
[6853/8792] Label=Arithmetic & Multi-step      Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[6854/8792] Label=Fractions & Decimals         Expected=5.0, Predicted=5.0, Correct=True, Latent shape=torch.Size([6, 768])
[6855/8792] Label=Fractions & Decimals         Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6856/8792] Label=Money & Pricing              Expected=42.0, Predicted=42.0, Correct=True, Latent shape=torch.Size([6, 768])
[6857/8792] Label=Arithmetic & Multi-step      Expected=15.0, Predicted=15.0, Correct=True, Latent shape=torch.Size([6, 768])
[6858/8792] Label=Geometry                     Expected=600.0, Predicted=600.0, Correct=True, Latent shape=torch.Size([6, 768])
[6859/8792] Label=Arithmetic & Multi-step      Expected=2100.0, Predicted=2100.0, Correct=True, Latent shape=torch.Size([6, 768])
[6860/8792] Label=Arithmetic & Multi-step      Expected=17.0, Predicted=17.0, Correct=True, Latent shape=torch.Size([6, 768])
[6861/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[6862/8792] Label=Percentages & Ratios         Expected=2304.0, Predicted=2304.0, Correct=True, Latent shape=torch.Size([6, 768])
[6863/8792] Label=Fractions & Decimals         Expected=54.0, Predicted=150.0, Correct=False, Latent shape=torch.Size([6, 768])
[6864/8792] Label=Arithmetic & Multi-step      Expected=39.0, Predicted=39.0, Correct=True, Latent shape=torch.Size([6, 768])
[6865/8792] Label=Fractions & Decimals         Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[6866/8792] Label=Arithmetic & Multi-step      Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[6867/8792] Label=Percentages & Ratios         Expected=64.0, Predicted=9.6, Correct=False, Latent shape=torch.Size([6, 768])
[6868/8792] Label=Money & Pricing              Expected=35.0, Predicted=35.0, Correct=True, Latent shape=torch.Size([6, 768])
[6869/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=50.0, Correct=True, Latent shape=torch.Size([6, 768])
[6870/8792] Label=Arithmetic & Multi-step      Expected=3.0, Predicted=3.5, Correct=False, Latent shape=torch.Size([6, 768])
[6871/8792] Label=Money & Pricing              Expected=200.0, Predicted=200.0, Correct=True, Latent shape=torch.Size([6, 768])
[6872/8792] Label=Money & Pricing              Expected=11.0, Predicted=11.0, Correct=True, Latent shape=torch.Size([6, 768])
[6873/8792] Label=Arithmetic & Multi-step      Expected=31.0, Predicted=31.0, Correct=True, Latent shape=torch.Size([6, 768])
[6874/8792] Label=Rates & Speed                Expected=1400.0, Predicted=1400.0, Correct=True, Latent shape=torch.Size([6, 768])
[6875/8792] Label=Fractions & Decimals         Expected=231.0, Predicted=228.0, Correct=False, Latent shape=torch.Size([6, 768])
[6876/8792] Label=Arithmetic & Multi-step      Expected=4160.0, Predicted=4160.0, Correct=True, Latent shape=torch.Size([6, 768])
[6877/8792] Label=Money & Pricing              Expected=6.0, Predicted=6.0, Correct=True, Latent shape=torch.Size([6, 768])
[6878/8792] Label=Fractions & Decimals         Expected=48.0, Predicted=39.0, Correct=False, Latent shape=torch.Size([6, 768])
[6879/8792] Label=Percentages & Ratios         Expected=216.0, Predicted=216.0, Correct=True, Latent shape=torch.Size([6, 768])
[6880/8792] Label=Rates & Speed                Expected=1890.0, Predicted=1890.0, Correct=True, Latent shape=torch.Size([6, 768])
[6881/8792] Label=Arithmetic & Multi-step      Expected=28.0, Predicted=28.0, Correct=True, Latent shape=torch.Size([6, 768])
[6882/8792] Label=Money & Pricing              Expected=38.0, Predicted=38.0, Correct=True, Latent shape=torch.Size([6, 768])
[6883/8792] Label=Geometry                     Expected=28000.0, Predicted=28000.0, Correct=True, Latent shape=torch.Size([6, 768])
[6884/8792] Label=Rates & Speed                Expected=675.0, Predicted=577.0, Correct=False, Latent shape=torch.Size([6, 768])
[6885/8792] Label=Percentages & Ratios         Expected=50.0, Predicted=25.0, Correct=False, Latent shape=torch.Size([6, 768])
[6886/8792] Label=Arithmetic & Multi-step      Expected=60.0, Predicted=60.0, Correct=True, Latent shape=torch.Size([6, 768])
[6887/8792] Label=Geometry                     Expected=344.0, Predicted=358.0, Correct=False, Latent shape=torch.Size([6, 768])
[6888/8792] Label=Money & Pricing              Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
[6889/8792] Label=Arithmetic & Multi-step      Expected=890.0, Predicted=890.0, Correct=True, Latent shape=torch.Size([6, 768])
[6890/8792] Label=Arithmetic & Multi-step      Expected=33.0, Predicted=33.0, Correct=True, Latent shape=torch.Size([6, 768])
[6891/8792] Label=Arithmetic & Multi-step      Expected=2.0, Predicted=4.0, Correct=False, Latent shape=torch.Size([6, 768])
[6892/8792] Label=Fractions & Decimals         Expected=24.0, Predicted=24.0, Correct=True, Latent shape=torch.Size([6, 768])
[6893/8792] Label=Money & Pricing              Expected=8.0, Predicted=6.0, Correct=False, Latent shape=torch.Size([6, 768])
[6894/8792] Label=Money & Pricing              Expected=32000.0, Predicted=24000.0, Correct=False, Latent shape=torch.Size([6, 768])
[6895/8792] Label=Money & Pricing              Expected=225.0, Predicted=225.0, Correct=True, Latent shape=torch.Size([6, 768])
[6896/8792] Label=Rates & Speed                Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[6897/8792] Label=Fractions & Decimals         Expected=21.0, Predicted=21.0, Correct=True, Latent shape=torch.Size([6, 768])
[6898/8792] Label=Money & Pricing              Expected=85.0, Predicted=85.0, Correct=True, Latent shape=torch.Size([6, 768])
[6899/8792] Label=Arithmetic & Multi-step      Expected=40.0, Predicted=40.0, Correct=True, Latent shape=torch.Size([6, 768])
[6900/8792] Label=Arithmetic & Multi-step      Expected=4.0, Predicted=4.0, Correct=True, Latent shape=torch.Size([6, 768])
[6901/8792] Label=Arithmetic & Multi-step      Expected=295.0, Predicted=311.0, Correct=False, Latent shape=torch.Size([6, 768])
[6902/8792] Label=Money & Pricing              Expected=66.0, Predicted=66.0, Correct=True, Latent shape=torch.Size([6, 768])
